SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Alexis Lake,52.516667,-57.033333,,,12659.0,Picea,7.0,422.0,1.6587677725118484,NISP,pollen,,767.0,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,14450.0,Picea,8.0,119.0,6.722689075630252,NISP,pollen,,807.0,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,19027.0,Picea,12.0,167.0,7.18562874251497,NISP,pollen,,853.0,ALEXISLK
Alexis Lake,52.516667,-57.033333,,,25594.0,Picea,15.0,256.0,5.859375,NISP,pollen,,919.0,ALEXISLK
Aliuk Pond,54.583333,-57.366667,,,2255.0,Picea,88.0,233.0,37.76824034334764,NISP,pollen,,10.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,3219.0,Picea,121.0,430.0,28.13953488372093,NISP,pollen,,20.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,4182.0,Picea,124.0,325.0,38.15384615384615,NISP,pollen,,30.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,5146.0,Picea,83.0,272.0,30.514705882352942,NISP,pollen,,40.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,6110.0,Picea,19.0,299.0,6.354515050167224,NISP,pollen,,50.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,7074.0,Picea,19.0,239.0,7.949790794979079,NISP,pollen,,60.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,8037.0,Picea,16.0,258.0,6.2015503875969,NISP,pollen,,70.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,9001.0,Picea,10.0,134.0,7.462686567164178,NISP,pollen,,80.0,ALIUK
Aliuk Pond,54.583333,-57.366667,,,9965.0,Picea,11.0,143.0,7.6923076923076925,NISP,pollen,,90.0,ALIUK
Lake Allie,44.8036,-94.55789999999999,,,-12.0,Picea,1.0,414.017,0.24153597557588216,NISP,pollen,,1.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,18.0,Picea,1.0,429.01509999999996,0.23309202869549348,NISP,pollen,,10.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,116.0,Picea,1.0,345.0164,0.2898412945007832,NISP,pollen,,40.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,149.0,Picea,4.0,372.0212,1.075207541935782,NISP,pollen,,50.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,182.0,Picea,2.0,368.0184,0.5434510883151494,NISP,pollen,,60.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,215.0,Picea,3.0,334.016,0.8981605671584594,NISP,pollen,,70.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,248.0,Picea,2.0,345.0169,0.5796817489230237,NISP,pollen,,80.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,281.0,Picea,1.0,352.0183,0.2840761403597483,NISP,pollen,,90.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,314.0,Picea,2.0,341.0156,0.586483433602451,NISP,pollen,,100.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,346.0,Picea,1.0,342.0167,0.29238338361840227,NISP,pollen,,110.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,379.0,Picea,1.0,379.0195,0.2638386679313333,NISP,pollen,,120.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,412.0,Picea,2.0,324.01779999999997,0.6172500399669402,NISP,pollen,,130.0,ALLIE
Lake Allie,44.8036,-94.55789999999999,,,478.0,Picea,2.0,343.0166,0.5830621608400293,NISP,pollen,,150.0,ALLIE
Almora Lake,46.206111,-95.293611,,,3716.0,Picea,8.0,350.0,2.2857142857142856,NISP,pollen,,306.7,ALMORA1
Almora Lake,46.206111,-95.293611,,,4195.0,Picea,3.0,309.0,0.9708737864077669,NISP,pollen,,325.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,4450.0,Picea,4.0,335.0,1.1940298507462688,NISP,pollen,,335.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,4705.0,Picea,3.0,370.5,0.8097165991902834,NISP,pollen,,345.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,5215.0,Picea,7.0,359.0,1.9498607242339834,NISP,pollen,,365.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,5470.0,Picea,1.0,361.0,0.2770083102493075,NISP,pollen,,375.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,5725.0,Picea,10.0,445.0,2.247191011235955,NISP,pollen,,385.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,5916.0,Picea,4.0,427.0,0.936768149882904,NISP,pollen,,393.0,ALMORA1
Almora Lake,46.206111,-95.293611,,,6158.0,Picea,7.0,432.0,1.6203703703703702,NISP,pollen,,402.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,6400.0,Picea,14.0,407.0,3.43980343980344,NISP,pollen,,412.0,ALMORA1
Almora Lake,46.206111,-95.293611,,,7026.0,Picea,17.0,379.0,4.485488126649076,NISP,pollen,,420.0,ALMORA1
Almora Lake,46.206111,-95.293611,,,7770.0,Picea,32.0,437.0,7.322654462242563,NISP,pollen,,429.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,8358.0,Picea,7.0,590.0,1.1864406779661016,NISP,pollen,,439.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,8708.0,Picea,17.0,569.0,2.987697715289982,NISP,pollen,,449.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,9058.0,Picea,14.0,583.0,2.401372212692967,NISP,pollen,,459.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,9408.0,Picea,40.0,837.0,4.778972520908005,NISP,pollen,,469.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,9705.0,Picea,141.0,486.0,29.01234567901235,NISP,pollen,,479.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,10137.0,Picea,204.0,412.0,49.51456310679612,NISP,pollen,,498.0,ALMORA1
Almora Lake,46.206111,-95.293611,,,10490.0,Picea,224.0,531.0,42.18455743879473,NISP,pollen,,514.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,10690.0,Picea,267.0,613.0,43.556280587275694,NISP,pollen,,524.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,10890.0,Picea,240.0,470.0,51.06382978723404,NISP,pollen,,534.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,11090.0,Picea,199.0,532.0,37.40601503759399,NISP,pollen,,544.5,ALMORA1
Almora Lake,46.206111,-95.293611,,,11290.0,Picea,207.0,501.0,41.31736526946108,NISP,pollen,,554.5,ALMORA1
Hanover,42.27,-90.28,,,,Picea,2.0,330.0,0.6060606060606061,NISP,pollen,,0.0,AMD007
Derinda,42.27,-90.08,,,,Picea,1.0,254.0,0.39370078740157477,NISP,pollen,,0.0,AMD008
Woodbn24,42.32,-90.1,,,,Picea,1.0,288.0,0.3472222222222222,NISP,pollen,,0.0,AMD009
Wardsg17,42.32,-89.93,,,,Picea,1.0,255.0,0.39215686274509803,NISP,pollen,,0.0,AMD010
Liberty,43.52,-90.78,,,,Picea,1.0,363.0,0.27548209366391185,NISP,pollen,,0.0,AMD014
Clinton,43.68,-90.73,,,,Picea,2.0,277.0,0.7220216606498195,NISP,pollen,,0.0,AMD015
Hokah,43.75,-91.47,,,,Picea,1.0,419.0,0.23866348448687352,NISP,pollen,,0.0,AMD021
Arena8,43.1,-89.92,,,,Picea,1.0,224.0,0.4464285714285714,NISP,pollen,,0.0,AMD025
Site 3 (Swain unpublished),43.33,-88.2,,,,Picea,1.0,435.0,0.22988505747126436,NISP,pollen,,0.0,AMS003
Site 4 (Swain unpublished),43.28,-88.38,,,,Picea,1.0,310.0,0.3225806451612903,NISP,pollen,,0.0,AMS004
Site 5 (Swain unpublished),43.15,-88.43,,,,Picea,2.0,305.0,0.6557377049180327,NISP,pollen,,0.0,AMS005
Site 8 (Swain unpublished),45.15,-88.18,,,,Picea,2.0,525.0,0.38095238095238093,NISP,pollen,,0.0,AMS008
Site 9 (Swain unpublished),45.32,-88.8,,,,Picea,3.0,280.0,1.0714285714285714,NISP,pollen,,0.0,AMS009
Site 10 (Swain unpublished),45.48,-88.17,,,,Picea,9.0,630.0,1.4285714285714286,NISP,pollen,,0.0,AMS010
Site 11 (Swain unpublished),45.7,-87.62,,,,Picea,10.0,406.0,2.4630541871921183,NISP,pollen,,0.0,AMS011
Site 12 (Swain unpublished),46.07,-87.83,,,,Picea,18.0,483.0,3.7267080745341614,NISP,pollen,,0.0,AMS012
Site 13 (Swain unpublished),46.3,-87.53,,,,Picea,14.0,375.0,3.733333333333334,NISP,pollen,,0.0,AMS013
Site 14 (Swain unpublished),46.05,-87.97,,,,Picea,10.0,380.0,2.631578947368421,NISP,pollen,,0.0,AMS014
Site 15 (Swain unpublished),46.57,-88.22,,,,Picea,19.0,310.0,6.129032258064516,NISP,pollen,,0.0,AMS015
Site 16 (Swain unpublished),46.57,-88.45,,,,Picea,21.0,408.0,5.147058823529411,NISP,pollen,,0.0,AMS016
Site 17 (Swain unpublished),46.6,-88.85,,,,Picea,14.0,727.0,1.925722145804677,NISP,pollen,,0.0,AMS017
Site 18 (Swain unpublished),46.35,-88.88,,,,Picea,19.0,610.0,3.114754098360656,NISP,pollen,,0.0,AMS018
Site 19 (Swain unpublished),46.15,-88.88,,,,Picea,5.0,430.0,1.1627906976744187,NISP,pollen,,0.0,AMS019
Site 20 (Swain unpublished),46.08,-88.62,,,,Picea,3.0,302.0,0.9933774834437087,NISP,pollen,,0.0,AMS020
Site 21 (Swain unpublished),46.18,-89.07,,,,Picea,20.0,728.0,2.7472527472527473,NISP,pollen,,0.0,AMS021
Site 22 (Swain unpublished),46.25,-89.42,,,,Picea,13.0,415.0,3.132530120481928,NISP,pollen,,0.0,AMS022
Site 23 (Swain unpublished),46.48,-89.95,,,,Picea,9.0,317.0,2.8391167192429023,NISP,pollen,,0.0,AMS023
Site 24 (Swain unpublished),46.42,-90.4,,,,Picea,9.0,379.0,2.3746701846965697,NISP,pollen,,0.0,AMS024
Site 25 (Swain unpublished),46.28,-90.58,,,,Picea,7.0,409.0,1.7114914425427872,NISP,pollen,,0.0,AMS025
Site 26 (Swain unpublished),46.27,-90.17,,,,Picea,19.0,342.0,5.555555555555555,NISP,pollen,,0.0,AMS026
Site 27 (Swain unpublished),46.15,-89.97,,,,Picea,7.0,320.0,2.1875,NISP,pollen,,0.0,AMS027
Site 28 (Swain unpublished),45.9,-90.08,,,,Picea,13.0,452.0,2.8761061946902653,NISP,pollen,,0.0,AMS028
Site 29 (Swain unpublished),46.15,-90.63,,,,Picea,6.0,311.0,1.929260450160772,NISP,pollen,,0.0,AMS029
Site 30 (Swain unpublished),46.35,-91.35,,,,Picea,3.0,304.0,0.9868421052631579,NISP,pollen,,0.0,AMS030
Site 31 (Swain unpublished),46.05,-91.72,,,,Picea,13.0,437.0,2.9748283752860414,NISP,pollen,,0.0,AMS031
Site 32 (Swain unpublished),46.22,-91.8,,,,Picea,6.0,441.0,1.3605442176870748,NISP,pollen,,0.0,AMS032
Site 33 (Swain unpublished),45.63,-91.58,,,,Picea,2.0,309.0,0.6472491909385114,NISP,pollen,,0.0,AMS033
Site 34 (Swain unpublished),45.82,-91.47,,,,Picea,3.0,345.0,0.8695652173913043,NISP,pollen,,0.0,AMS034
Site 35 (Swain unpublished),45.9,-90.97,,,,Picea,10.0,451.0,2.2172949002217295,NISP,pollen,,0.0,AMS035
Site 36 (Swain unpublished),45.83,-90.62,,,,Picea,7.0,420.0,1.6666666666666667,NISP,pollen,,0.0,AMS036
Site 37 (Swain unpublished),45.6,-90.3,,,,Picea,9.0,330.0,2.727272727272727,NISP,pollen,,0.0,AMS037
Site 38 (Swain unpublished),45.3,-90.32,,,,Picea,3.0,310.0,0.967741935483871,NISP,pollen,,0.0,AMS038
Site 39 (Swain unpublished),43.6,-88.2,,,,Picea,2.0,298.0,0.6711409395973155,NISP,pollen,,0.0,AMS039
Site 41 (Swain unpublished),43.85,-87.87,,,,Picea,2.0,350.0,0.5714285714285714,NISP,pollen,,0.0,AMS041
Site 43 (Swain unpublished),44.15,-88.07,,,,Picea,1.0,324.0,0.30864197530864196,NISP,pollen,,0.0,AMS043
Site 44 (Swain unpublished),44.28,-87.73,,,,Picea,4.0,340.0,1.1764705882352942,NISP,pollen,,0.0,AMS044
Site 45 (Swain unpublished),44.42,-87.87,,,,Picea,4.0,290.0,1.3793103448275863,NISP,pollen,,0.0,AMS045
Site 46 (Swain unpublished),45.57,-89.7,,,,Picea,7.0,325.0,2.1538461538461537,NISP,pollen,,0.0,AMS046
Site 47 (Swain unpublished),45.42,-89.48,,,,Picea,4.0,413.0,0.9685230024213075,NISP,pollen,,0.0,AMS047
Site 48 (Swain unpublished),45.13,-90.65,,,,Picea,4.0,442.0,0.904977375565611,NISP,pollen,,0.0,AMS048
Site 50 (Swain unpublished),42.1,-78.75,,,,Picea,2.0,420.0,0.4761904761904762,NISP,pollen,,0.0,AMS050
Site 51 (Swain unpublished),41.75,-79.17,,,,Picea,1.0,434.0,0.2304147465437788,NISP,pollen,,0.0,AMS051
Site 53 (Swain unpublished),41.73,-78.42,,,,Picea,2.0,395.0,0.5063291139240507,NISP,pollen,,0.0,AMS053
Site 55 (Swain unpublished),41.72,-77.77,,,,Picea,1.0,396.0,0.25252525252525254,NISP,pollen,,0.0,AMS055
Site 56 (Swain unpublished),41.87,-77.05,,,,Picea,1.0,483.0,0.2070393374741201,NISP,pollen,,0.0,AMS056
Site 59 (Swain unpublished),41.9,-76.23,,,,Picea,2.0,465.0,0.43010752688172044,NISP,pollen,,0.0,AMS059
Site 60 (Swain unpublished),41.58,-76.17,,,,Picea,1.0,412.0,0.24271844660194172,NISP,pollen,,0.0,AMS060
Site 61 (Swain unpublished),41.52,-76.6,,,,Picea,2.0,529.0,0.3780718336483932,NISP,pollen,,0.0,AMS061
Site 62 (Swain unpublished),41.48,-77.03,,,,Picea,1.0,532.0,0.18796992481203006,NISP,pollen,,0.0,AMS062
Site 63 (Swain unpublished),41.3,-76.58,,,,Picea,2.0,383.0,0.5221932114882507,NISP,pollen,,0.0,AMS063
Site 66 (Swain unpublished),40.62,-76.05,,,,Picea,1.0,440.0,0.22727272727272727,NISP,pollen,,0.0,AMS066
Site 67 (Swain unpublished),40.07,-75.83,,,,Picea,1.0,366.0,0.273224043715847,NISP,pollen,,0.0,AMS067
Site 69 (Swain unpublished),40.33,-75.48,,,,Picea,1.0,369.0,0.27100271002710025,NISP,pollen,,0.0,AMS069
Site 70 (Swain unpublished),40.45,-75.52,,,,Picea,1.0,466.0,0.2145922746781116,NISP,pollen,,0.0,AMS070
Site 71 (Swain unpublished),40.85,-75.8,,,,Picea,1.0,366.0,0.273224043715847,NISP,pollen,,0.0,AMS071
Site 74 (Swain unpublished),41.18,-75.75,,,,Picea,1.0,359.0,0.2785515320334262,NISP,pollen,,0.0,AMS074
Site 75 (Swain unpublished),41.27,-76.08,,,,Picea,2.0,373.0,0.5361930294906166,NISP,pollen,,0.0,AMS075
Site 77 (Swain unpublished),41.78,-75.53,,,,Picea,3.0,367.0,0.8174386920980926,NISP,pollen,,0.0,AMS077
Site 78 (Swain unpublished),42.02,-75.45,,,,Picea,6.0,564.0,1.0638297872340425,NISP,pollen,,0.0,AMS078
Site 81 (Swain unpublished),42.22,-77.27,,,,Picea,1.0,521.0,0.19193857965451055,NISP,pollen,,0.0,AMS081
Site 82 (Swain unpublished),42.48,-77.57,,,,Picea,4.0,358.0,1.1173184357541899,NISP,pollen,,0.0,AMS082
Site 83 (Swain unpublished),42.23,-77.98,,,,Picea,5.0,476.0,1.050420168067227,NISP,pollen,,0.0,AMS083
Site 84 (Swain unpublished),42.23,-78.32,,,,Picea,4.0,482.0,0.8298755186721992,NISP,pollen,,0.0,AMS084
Site 85 (Swain unpublished),41.55,-74.07,,,,Picea,2.0,413.0,0.48426150121065376,NISP,pollen,,0.0,AMS085
Site 86 (Swain unpublished),42.2,-74.05,,,,Picea,10.0,410.0,2.4390243902439024,NISP,pollen,,0.0,AMS086
Site 87 (Swain unpublished),43.55,-73.82,,,,Picea,10.0,372.0,2.6881720430107525,NISP,pollen,,0.0,AMS087
Site 88 (Swain unpublished),43.97,-74.13,,,,Picea,39.0,380.0,10.263157894736842,NISP,pollen,,0.0,AMS088
Site 89 (Swain unpublished),42.93,-73.78,,,,Picea,4.0,427.0,0.936768149882904,NISP,pollen,,0.0,AMS089
Site 90 (Swain unpublished),44.52,-74.03,,,,Picea,26.0,427.0,6.0889929742388755,NISP,pollen,,0.0,AMS090
Site 91 (Swain unpublished),44.15,-73.75,,,,Picea,44.0,362.0,12.154696132596685,NISP,pollen,,0.0,AMS091
Site 92 (Swain unpublished),43.98,-74.45,,,,Picea,30.0,365.0,8.21917808219178,NISP,pollen,,0.0,AMS092
Site 93 (Swain unpublished),44.45,-74.25,,,,Picea,32.0,364.0,8.791208791208792,NISP,pollen,,0.0,AMS093
Site 94 (Swain unpublished),43.23,-73.72,,,,Picea,6.0,327.0,1.834862385321101,NISP,pollen,,0.0,AMS094
Site 95 (Swain unpublished),44.32,-74.42,,,,Picea,27.0,339.0,7.964601769911504,NISP,pollen,,0.0,AMS095
Site 96 (Swain unpublished),43.43,-74.05,,,,Picea,21.0,364.0,5.769230769230769,NISP,pollen,,0.0,AMS096
Site 97 (Swain unpublished),43.78,-74.25,,,,Picea,28.0,415.0,6.746987951807229,NISP,pollen,,0.0,AMS097
Site 98 (Swain unpublished),44.08,-74.52,,,,Picea,54.0,380.0,14.210526315789473,NISP,pollen,,0.0,AMS098
Site 99 (Swain unpublished),43.38,-74.3,,,,Picea,36.0,395.0,9.113924050632912,NISP,pollen,,0.0,AMS099
Site 100 (Swain unpublished),43.92,-73.7,,,,Picea,22.0,327.0,6.727828746177369,NISP,pollen,,0.0,AMS100
Site 101 (Swain unpublished),44.8,-71.17,,,,Picea,27.0,365.0,7.397260273972603,NISP,pollen,,0.0,AMS101
Site 102 (Swain unpublished),43.02,-72.15,,,,Picea,14.0,395.0,3.5443037974683547,NISP,pollen,,0.0,AMS102
Site 103 (Swain unpublished),44.7,-72.28,,,,Picea,38.0,331.0,11.48036253776435,NISP,pollen,,0.0,AMS103
Site 104 (Swain unpublished),44.07,-72.58,,,,Picea,16.0,369.0,4.336043360433604,NISP,pollen,,0.0,AMS104
Site 105 (Swain unpublished),43.28,-73.0,,,,Picea,6.0,336.0,1.7857142857142856,NISP,pollen,,0.0,AMS105
Site 107 (Swain unpublished),41.87,-71.9,,,,Picea,3.0,343.0,0.8746355685131195,NISP,pollen,,0.0,AMS107
Site 108 (Swain unpublished),41.77,-76.58,,,,Picea,2.0,397.0,0.5037783375314862,NISP,pollen,,0.0,AMS108
Site 109 (Swain unpublished),45.18,-70.45,,,,Picea,60.0,366.0,16.39344262295082,NISP,pollen,,0.0,AMS109
Site 110 (Swain unpublished),45.953333,-75.87,,,,Picea,1.0,551.0,0.18148820326678766,NISP,pollen,,0.0,AMS110
Site 112 (Swain unpublished),46.62,-68.02,,,,Picea,45.0,320.0,14.0625,NISP,pollen,,0.0,AMS112
Site 113 (Swain unpublished),47.03,-68.2,,,,Picea,91.0,365.0,24.93150684931507,NISP,pollen,,0.0,AMS113
Site 114 (Swain unpublished),47.2,-68.47,,,,Picea,27.0,347.0,7.780979827089338,NISP,pollen,,0.0,AMS114
Site 115 (Swain unpublished),46.77,-68.47,,,,Picea,60.0,350.0,17.142857142857142,NISP,pollen,,0.0,AMS115
Site 116 (Swain unpublished),46.03,-68.17,,,,Picea,97.0,353.0,27.47875354107649,NISP,pollen,,0.0,AMS116
Site 117 (Swain unpublished),45.63,-68.62,,,,Picea,48.0,363.0,13.223140495867769,NISP,pollen,,0.0,AMS117
Site 118 (Swain unpublished),45.37,-68.48,,,,Picea,41.0,388.0,10.56701030927835,NISP,pollen,,0.0,AMS118
Site 119 (Swain unpublished),44.23,-70.03,,,,Picea,34.0,406.0,8.374384236453201,NISP,pollen,,0.0,AMS119
Site 120 (Swain unpublished),44.8,-70.15,,,,Picea,47.0,342.0,13.742690058479532,NISP,pollen,,0.0,AMS120
Site 121 (Swain unpublished),41.88,-74.08,,,,Picea,4.0,444.0,0.9009009009009009,NISP,pollen,,0.0,AMS121
Site 122 (Swain unpublished),42.6,-74.05,,,,Picea,3.0,567.0,0.5291005291005291,NISP,pollen,,0.0,AMS122
Site 123 (Swain unpublished),43.65,-74.4,,,,Picea,58.0,589.0,9.847198641765704,NISP,pollen,,0.0,AMS123
Site 124 (Swain unpublished),43.13,-74.05,,,,Picea,36.0,546.0,6.593406593406594,NISP,pollen,,0.0,AMS124
Hungry Jack Lake,48.15,-91.12,,,,Picea,86.0,947.0,9.081309398099261,NISP,pollen,,0.0,AMS125
Hell's Kitchen Lake,46.183333,-89.7,,,,Picea,4.0,342.0,1.1695906432748537,NISP,pollen,,0.0,AMS126
Lake Mary,46.25,-89.9,,,,Picea,11.0,403.0,2.729528535980149,NISP,pollen,,0.0,AMS127
Greens Lake,42.28,-73.88,,,,Picea,3.0,376.0,0.7978723404255319,NISP,pollen,,0.0,AMS128
Anderson Lake,46.416667,-92.716667,,,10058.0,Picea,31.0,359.0,8.635097493036211,NISP,pollen,,755.0,ANDERSLK
Anderson Lake,46.416667,-92.716667,,,10075.0,Picea,19.0,363.0,5.234159779614325,NISP,pollen,,760.0,ANDERSLK
